台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率,date,hall_name,machine_name
1027,"6,115",-185,24,14.0,1/160.9,1/254.8,1/436.8,2025-01-28,EXA_FIRST,マイジャグラーV
1028,258,-338,0,0.0,1/0.0,1/0.0,1/0.0,2025-01-28,EXA_FIRST,マイジャグラーV
1029,"3,569",-362,14,8.0,1/162.2,1/254.9,1/446.1,2025-01-28,EXA_FIRST,マイジャグラーV
1030,"7,567","+4,426",40,37.0,1/98.3,1/189.2,1/204.5,2025-01-28,EXA_FIRST,マイジャグラーV
1031,"2,508",-744,6,9.0,1/167.2,1/418.0,1/278.7,2025-01-28,EXA_FIRST,マイジャグラーV
1032,"2,830",-194,9,9.0,1/157.2,1/314.4,1/314.4,2025-01-28,EXA_FIRST,マイジャグラーV
1033,"5,135","-1,971",14,13.0,1/190.2,1/366.8,1/395.0,2025-01-28,EXA_FIRST,マイジャグラーV
1034,"1,753",+379,9,1.0,1/175.3,1/194.8,1/1753.0,2025-01-28,EXA_FIRST,マイジャグラーV
1035,"4,823",+626,20,14.0,1/141.9,1/241.2,1/344.5,2025-01-28,EXA_FIRST,マイジャグラーV
1036,"1,418",-168,6,3.0,1/157.6,1/236.3,1/472.7,2025-01-28,EXA_FIRST,マイジャグラーV
1037,"4,148",+156,16,14.0,1/138.3,1/259.2,1/296.3,2025-01-28,EXA_FIRST,マイジャグラーV
1038,699,-215,2,1.0,1/233.0,1/349.5,1/699.0,2025-01-28,EXA_FIRST,マイジャグラーV
1039,"3,996",-744,14,7.0,1/190.3,1/285.4,1/570.9,2025-01-28,EXA_FIRST,マイジャグラーV
1040,"1,458",-603,4,2.0,1/243.0,1/364.5,1/729.0,2025-01-28,EXA_FIRST,マイジャグラーV
1041,"2,809","-1,594",5,6.0,1/255.4,1/561.8,1/468.2,2025-01-28,EXA_FIRST,マイジャグラーV
1042,"7,729",+629,30,26.0,1/138.0,1/257.6,1/297.3,2025-01-28,EXA_FIRST,マイジャグラーV
1043,915,-532,1,2.0,1/305.0,1/915.0,1/457.5,2025-01-28,EXA_FIRST,マイジャグラーV
1044,"1,265",+179,5,3.0,1/158.1,1/253.0,1/421.7,2025-01-28,EXA_FIRST,マイジャグラーV
1045,800,-521,2,0.0,1/400.0,1/400.0,1/0.0,2025-01-28,EXA_FIRST,マイジャグラーV
1046,"5,587",-465,19,16.0,1/159.6,1/294.1,1/349.2,2025-01-28,EXA_FIRST,マイジャグラーV
1047,"6,674",-826,18,26.0,1/151.7,1/370.8,1/256.7,2025-01-28,EXA_FIRST,マイジャグラーV
1048,"2,555",-256,8,10.0,1/141.9,1/319.4,1/255.5,2025-01-28,EXA_FIRST,マイジャグラーV
1049,"3,599",-426,12,8.0,1/179.9,1/299.9,1/449.9,2025-01-28,EXA_FIRST,マイジャグラーV
1050,"1,897",+38,9,2.0,1/172.5,1/210.8,1/948.5,2025-01-28,EXA_FIRST,マイジャグラーV
1069,"7,199","+1,429",33,20.0,1/135.8,1/218.2,1/359.9,2025-01-28,EXA_FIRST,マイジャグラーV
1070,"2,705",-438,9,7.0,1/169.1,1/300.6,1/386.4,2025-01-28,EXA_FIRST,マイジャグラーV
1071,"6,301","+2,497",32,21.0,1/118.9,1/196.9,1/300.0,2025-01-28,EXA_FIRST,マイジャグラーV
1072,"1,625",-309,5,2.0,1/232.1,1/325.0,1/812.5,2025-01-28,EXA_FIRST,マイジャグラーV
1073,"1,721",-21,7,3.0,1/172.1,1/245.9,1/573.7,2025-01-28,EXA_FIRST,マイジャグラーV
1074,"8,813",-597,24,36.0,1/146.9,1/367.2,1/244.8,2025-01-28,EXA_FIRST,マイジャグラーV
1075,"3,368",+347,16,7.0,1/146.4,1/210.5,1/481.1,2025-01-28,EXA_FIRST,マイジャグラーV
1076,"5,463",+885,23,15.0,1/143.8,1/237.5,1/364.2,2025-01-28,EXA_FIRST,マイジャグラーV
1077,"1,295","-1,065",1,4.0,1/259.0,1/1295.0,1/323.8,2025-01-28,EXA_FIRST,マイジャグラーV
1078,"4,268","-1,394",11,9.0,1/213.4,1/388.0,1/474.2,2025-01-28,EXA_FIRST,マイジャグラーV
1079,741,-768,0,1.0,1/741.0,1/0.0,1/741.0,2025-01-28,EXA_FIRST,マイジャグラーV
1080,"5,950",+735,26,18.0,1/135.2,1/228.8,1/330.6,2025-01-28,EXA_FIRST,マイジャグラーV
1081,"6,242","+1,359",25,32.0,1/109.5,1/249.7,1/195.1,2025-01-28,EXA_FIRST,マイジャグラーV
1082,288,-374,0,0.0,1/0.0,1/0.0,1/0.0,2025-01-28,EXA_FIRST,マイジャグラーV
1083,"3,814",-885,11,10.0,1/181.6,1/346.7,1/381.4,2025-01-28,EXA_FIRST,マイジャグラーV
1084,"4,453",+15,16,13.0,1/153.6,1/278.3,1/342.5,2025-01-28,EXA_FIRST,マイジャグラーV
1085,"7,778",+479,27,32.0,1/131.8,1/288.1,1/243.1,2025-01-28,EXA_FIRST,マイジャグラーV
1086,"2,087",+121,9,5.0,1/149.1,1/231.9,1/417.4,2025-01-28,EXA_FIRST,マイジャグラーV
1087,571,-568,0,1.0,1/571.0,1/0.0,1/571.0,2025-01-28,EXA_FIRST,マイジャグラーV
1088,"2,211",-179,8,4.0,1/184.2,1/276.4,1/552.8,2025-01-28,EXA_FIRST,マイジャグラーV
1089,"1,608",-350,5,6.0,1/146.2,1/321.6,1/268.0,2025-01-28,EXA_FIRST,マイジャグラーV
1090,"1,307",-626,4,2.0,1/217.8,1/326.8,1/653.5,2025-01-28,EXA_FIRST,マイジャグラーV
1091,267,-315,0,0.0,1/0.0,1/0.0,1/0.0,2025-01-28,EXA_FIRST,マイジャグラーV
1092,"6,552","+1,968",34,19.0,1/123.6,1/192.7,1/344.8,2025-01-28,EXA_FIRST,マイジャグラーV
1093,"1,112",-238,4,1.0,1/222.4,1/278.0,1/1112.0,2025-01-28,EXA_FIRST,マイジャグラーV
1094,"3,871",+162,16,8.0,1/161.3,1/241.9,1/483.9,2025-01-28,EXA_FIRST,マイジャグラーV
1095,"7,218","+1,688",30,28.0,1/124.4,1/240.6,1/257.8,2025-01-28,EXA_FIRST,マイジャグラーV
1096,874,-368,2,2.0,1/218.5,1/437.0,1/437.0,2025-01-28,EXA_FIRST,マイジャグラーV
1097,291,-285,0,1.0,1/291.0,1/0.0,1/291.0,2025-01-28,EXA_FIRST,マイジャグラーV
1098,"4,645",-606,16,14.0,1/154.8,1/290.3,1/331.8,2025-01-28,EXA_FIRST,マイジャグラーV
1099,"3,826",-115,13,16.0,1/131.9,1/294.3,1/239.1,2025-01-28,EXA_FIRST,マイジャグラーV
1001,"3,418","-1,453",6,12.0,1/189.9,1/569.7,1/284.8,2025-01-29,EXA_FIRST,マイジャグラーV
1002,"3,256",-362,11,9.0,1/162.8,1/296.0,1/361.8,2025-01-29,EXA_FIRST,マイジャグラーV
1003,"1,161",-679,2,2.0,1/290.2,1/580.5,1/580.5,2025-01-29,EXA_FIRST,マイジャグラーV
1004,"2,358",-256,8,5.0,1/181.4,1/294.8,1/471.6,2025-01-29,EXA_FIRST,マイジャグラーV
1005,"1,019",-868,0,2.0,1/509.5,1/0.0,1/509.5,2025-01-29,EXA_FIRST,マイジャグラーV
1006,670,-121,3,0.0,1/223.3,1/223.3,1/0.0,2025-01-29,EXA_FIRST,マイジャグラーV
1007,"3,565",+403,13,15.0,1/127.3,1/274.2,1/237.7,2025-01-29,EXA_FIRST,マイジャグラーV
1008,"3,922","+1,500",21,11.0,1/122.6,1/186.8,1/356.5,2025-01-29,EXA_FIRST,マイジャグラーV
1009,471,-350,1,0.0,1/471.0,1/471.0,1/0.0,2025-01-29,EXA_FIRST,マイジャグラーV
1010,"2,240","-1,324",4,7.0,1/203.6,1/560.0,1/320.0,2025-01-29,EXA_FIRST,マイジャグラーV
1011,"7,843","+1,406",35,27.0,1/126.5,1/224.1,1/290.5,2025-01-29,EXA_FIRST,マイジャグラーV
1012,343,-285,0,1.0,1/343.0,1/0.0,1/343.0,2025-01-29,EXA_FIRST,マイジャグラーV
1013,"7,540","+2,374",34,32.0,1/114.2,1/221.8,1/235.6,2025-01-29,EXA_FIRST,マイジャグラーV
1014,"1,201",-709,2,2.0,1/300.2,1/600.5,1/600.5,2025-01-29,EXA_FIRST,マイジャグラーV
1015,"1,073",-994,1,0.0,1/1073.0,1/1073.0,1/0.0,2025-01-29,EXA_FIRST,マイジャグラーV
1016,"2,645",-715,8,4.0,1/220.4,1/330.6,1/661.2,2025-01-29,EXA_FIRST,マイジャグラーV
1017,"3,650",+56,15,8.0,1/158.7,1/243.3,1/456.2,2025-01-29,EXA_FIRST,マイジャグラーV
1018,"2,621",+532,11,7.0,1/145.6,1/238.3,1/374.4,2025-01-29,EXA_FIRST,マイジャグラーV
1019,"8,413","+1,862",33,36.0,1/121.9,1/254.9,1/233.7,2025-01-29,EXA_FIRST,マイジャグラーV
1020,247,-321,0,0.0,1/0.0,1/0.0,1/0.0,2025-01-29,EXA_FIRST,マイジャグラーV
1021,"1,097",-491,2,3.0,1/219.4,1/548.5,1/365.7,2025-01-29,EXA_FIRST,マイジャグラーV
1022,"7,822","+2,091",34,27.0,1/128.2,1/230.1,1/289.7,2025-01-29,EXA_FIRST,マイジャグラーV
1023,623,-26,3,0.0,1/207.7,1/207.7,1/0.0,2025-01-29,EXA_FIRST,マイジャグラーV
1024,"2,505",-679,7,8.0,1/167.0,1/357.9,1/313.1,2025-01-29,EXA_FIRST,マイジャグラーV
1025,"2,334","+1,171",13,7.0,1/116.7,1/179.5,1/333.4,2025-01-29,EXA_FIRST,マイジャグラーV
1026,"1,366",-532,3,3.0,1/227.7,1/455.3,1/455.3,2025-01-29,EXA_FIRST,マイジャグラーV
1027,"6,447",-291,24,17.0,1/157.2,1/268.6,1/379.2,2025-01-29,EXA_FIRST,マイジャグラーV
1028,"1,139",-379,3,3.0,1/189.8,1/379.7,1/379.7,2025-01-29,EXA_FIRST,マイジャグラーV
1029,"6,779","-1,547",19,16.0,1/193.7,1/356.8,1/423.7,2025-01-29,EXA_FIRST,マイジャグラーV
1030,295,-297,0,0.0,1/0.0,1/0.0,1/0.0,2025-01-29,EXA_FIRST,マイジャグラーV
1031,"5,496",+721,22,17.0,1/140.9,1/249.8,1/323.3,2025-01-29,EXA_FIRST,マイジャグラーV
1032,"2,691",-38,11,5.0,1/168.2,1/244.6,1/538.2,2025-01-29,EXA_FIRST,マイジャグラーV
1033,"6,190",+194,21,23.0,1/140.7,1/294.8,1/269.1,2025-01-29,EXA_FIRST,マイジャグラーV
1034,741,+97,4,0.0,1/185.2,1/185.2,1/0.0,2025-01-29,EXA_FIRST,マイジャグラーV
1035,"3,789",+738,17,10.0,1/140.3,1/222.9,1/378.9,2025-01-29,EXA_FIRST,マイジャグラーV
1036,466,-391,0,1.0,1/466.0,1/0.0,1/466.0,2025-01-29,EXA_FIRST,マイジャグラーV
1037,"7,015",+465,28,18.0,1/152.5,1/250.5,1/389.7,2025-01-29,EXA_FIRST,マイジャグラーV
1038,374,-197,1,0.0,1/374.0,1/374.0,1/0.0,2025-01-29,EXA_FIRST,マイジャグラーV
1039,"7,588",+300,32,24.0,1/135.5,1/237.1,1/316.2,2025-01-29,EXA_FIRST,マイジャグラーV
1040,"1,523",+403,7,7.0,1/108.8,1/217.6,1/217.6,2025-01-29,EXA_FIRST,マイジャグラーV
1041,"5,909","+1,218",27,17.0,1/134.3,1/218.9,1/347.6,2025-01-29,EXA_FIRST,マイジャグラーV
1042,"5,572",+62,22,14.0,1/154.8,1/253.3,1/398.0,2025-01-29,EXA_FIRST,マイジャグラーV
1043,"3,880",-68,13,10.0,1/168.7,1/298.5,1/388.0,2025-01-29,EXA_FIRST,マイジャグラーV
1044,"2,801",-703,8,6.0,1/200.1,1/350.1,1/466.8,2025-01-29,EXA_FIRST,マイジャグラーV
1045,"3,702",-865,9,12.0,1/176.3,1/411.3,1/308.5,2025-01-29,EXA_FIRST,マイジャグラーV
1046,"2,344",-532,6,7.0,1/180.3,1/390.7,1/334.9,2025-01-29,EXA_FIRST,マイジャグラーV
1047,"9,701",+662,35,38.0,1/132.9,1/277.2,1/255.3,2025-01-29,EXA_FIRST,マイジャグラーV
1048,"5,651","+1,724",26,22.0,1/117.7,1/217.3,1/256.9,2025-01-29,EXA_FIRST,マイジャグラーV
1049,"4,801",+394,21,11.0,1/150.0,1/228.6,1/436.5,2025-01-29,EXA_FIRST,マイジャグラーV
1050,"6,697","+1,985",33,21.0,1/124.0,1/202.9,1/318.9,2025-01-29,EXA_FIRST,マイジャグラーV
1069,"1,189",-744,2,2.0,1/297.2,1/594.5,1/594.5,2025-01-29,EXA_FIRST,マイジャグラーV
1070,"4,154",-944,14,9.0,1/180.6,1/296.7,1/461.6,2025-01-29,EXA_FIRST,マイジャグラーV
1071,"4,245",-650,14,14.0,1/151.6,1/303.2,1/303.2,2025-01-29,EXA_FIRST,マイジャグラーV
1072,"1,865",-968,3,5.0,1/233.1,1/621.7,1/373.0,2025-01-29,EXA_FIRST,マイジャグラーV
1073,"1,979",-297,7,2.0,1/219.9,1/282.7,1/989.5,2025-01-29,EXA_FIRST,マイジャグラーV
1074,"4,917","-1,441",13,14.0,1/182.1,1/378.2,1/351.2,2025-01-29,EXA_FIRST,マイジャグラーV
1075,903,-650,1,2.0,1/301.0,1/903.0,1/451.5,2025-01-29,EXA_FIRST,マイジャグラーV
1076,"2,668",-826,7,6.0,1/205.2,1/381.1,1/444.7,2025-01-29,EXA_FIRST,マイジャグラーV
1077,"7,554","-1,876",18,26.0,1/171.7,1/419.7,1/290.5,2025-01-29,EXA_FIRST,マイジャグラーV
1078,"1,532",-674,2,4.0,1/255.3,1/766.0,1/383.0,2025-01-29,EXA_FIRST,マイジャグラーV
1079,"8,382",+735,33,31.0,1/131.0,1/254.0,1/270.4,2025-01-29,EXA_FIRST,マイジャグラーV
1080,"2,753",-374,10,5.0,1/183.5,1/275.3,1/550.6,2025-01-29,EXA_FIRST,マイジャグラーV
1081,"7,147","+1,371",34,18.0,1/137.4,1/210.2,1/397.1,2025-01-29,EXA_FIRST,マイジャグラーV
1082,"1,482",-715,2,5.0,1/211.7,1/741.0,1/296.4,2025-01-29,EXA_FIRST,マイジャグラーV
1083,714,-674,1,1.0,1/357.0,1/714.0,1/714.0,2025-01-29,EXA_FIRST,マイジャグラーV
1084,"6,442",+418,27,15.0,1/153.4,1/238.6,1/429.5,2025-01-29,EXA_FIRST,マイジャグラーV
1085,"8,663",-879,28,32.0,1/144.4,1/309.4,1/270.7,2025-01-29,EXA_FIRST,マイジャグラーV
1086,606,-274,2,0.0,1/303.0,1/303.0,1/0.0,2025-01-29,EXA_FIRST,マイジャグラーV
1087,"4,349",-203,16,13.0,1/150.0,1/271.8,1/334.5,2025-01-29,EXA_FIRST,マイジャグラーV
1088,"1,988",-832,5,4.0,1/220.9,1/397.6,1/497.0,2025-01-29,EXA_FIRST,マイジャグラーV
1089,"2,019",-885,6,4.0,1/201.9,1/336.5,1/504.8,2025-01-29,EXA_FIRST,マイジャグラーV
1090,"6,662",+132,22,24.0,1/144.8,1/302.8,1/277.6,2025-01-29,EXA_FIRST,マイジャグラーV
1091,"2,751",-197,9,8.0,1/161.8,1/305.7,1/343.9,2025-01-29,EXA_FIRST,マイジャグラーV
1092,"3,363",-579,11,7.0,1/186.8,1/305.7,1/480.4,2025-01-29,EXA_FIRST,マイジャグラーV
1093,"6,032","-1,924",14,15.0,1/208.0,1/430.9,1/402.1,2025-01-29,EXA_FIRST,マイジャグラーV
1094,"4,169",-468,17,5.0,1/189.5,1/245.2,1/833.8,2025-01-29,EXA_FIRST,マイジャグラーV
1095,789,-309,2,1.0,1/263.0,1/394.5,1/789.0,2025-01-29,EXA_FIRST,マイジャグラーV
1096,"6,341",+759,24,25.0,1/129.4,1/264.2,1/253.6,2025-01-29,EXA_FIRST,マイジャグラーV
1097,831,-785,0,1.0,1/831.0,1/0.0,1/831.0,2025-01-29,EXA_FIRST,マイジャグラーV
1098,760,-268,3,0.0,1/253.3,1/253.3,1/0.0,2025-01-29,EXA_FIRST,マイジャグラーV
1099,"5,835","+1,606",30,16.0,1/126.8,1/194.5,1/364.7,2025-01-29,EXA_FIRST,マイジャグラーV
1001,"4,248",+562,21,9.0,1/141.6,1/202.3,1/472.0,2025-01-30,EXA_FIRST,マイジャグラーV
1002,"1,357",-326,3,4.0,1/193.9,1/452.3,1/339.2,2025-01-30,EXA_FIRST,マイジャグラーV
1003,"1,483",-409,4,5.0,1/164.8,1/370.8,1/296.6,2025-01-30,EXA_FIRST,マイジャグラーV
1004,"6,345",-571,23,16.0,1/162.7,1/275.9,1/396.6,2025-01-30,EXA_FIRST,マイジャグラーV
1005,"2,167",+356,10,5.0,1/144.5,1/216.7,1/433.4,2025-01-30,EXA_FIRST,マイジャグラーV
1006,"1,706",-103,7,1.0,1/213.2,1/243.7,1/1706.0,2025-01-30,EXA_FIRST,マイジャグラーV
1007,"1,270",-579,4,0.0,1/317.5,1/317.5,1/0.0,2025-01-30,EXA_FIRST,マイジャグラーV
1008,"2,020",-85,10,1.0,1/183.6,1/202.0,1/2020.0,2025-01-30,EXA_FIRST,マイジャグラーV
1009,"5,229",+500,19,13.0,1/163.4,1/275.2,1/402.2,2025-01-30,EXA_FIRST,マイジャグラーV
1010,"1,516",-515,5,1.0,1/252.7,1/303.2,1/1516.0,2025-01-30,EXA_FIRST,マイジャグラーV
1011,"2,861",-421,12,4.0,1/178.8,1/238.4,1/715.2,2025-01-30,EXA_FIRST,マイジャグラーV
1012,"3,788",-109,14,9.0,1/164.7,1/270.6,1/420.9,2025-01-30,EXA_FIRST,マイジャグラーV
1013,"2,783","+1,253",15,9.0,1/116.0,1/185.5,1/309.2,2025-01-30,EXA_FIRST,マイジャグラーV
1014,"5,148","-2,074",9,17.0,1/198.0,1/572.0,1/302.8,2025-01-30,EXA_FIRST,マイジャグラーV
1015,"7,200","+1,791",35,19.0,1/133.3,1/205.7,1/378.9,2025-01-30,EXA_FIRST,マイジャグラーV
1016,"1,543",-485,3,5.0,1/192.9,1/514.3,1/308.6,2025-01-30,EXA_FIRST,マイジャグラーV
1017,"2,511",-147,9,5.0,1/179.4,1/279.0,1/502.2,2025-01-30,EXA_FIRST,マイジャグラーV
1018,"4,163","-1,147",11,13.0,1/173.5,1/378.5,1/320.2,2025-01-30,EXA_FIRST,マイジャグラーV
1019,"3,030",-850,8,8.0,1/189.4,1/378.8,1/378.8,2025-01-30,EXA_FIRST,マイジャグラーV
1020,"2,970",-526,10,5.0,1/198.0,1/297.0,1/594.0,2025-01-30,EXA_FIRST,マイジャグラーV
1021,"1,408",-685,4,2.0,1/234.7,1/352.0,1/704.0,2025-01-30,EXA_FIRST,マイジャグラーV
1022,"3,494",+544,16,6.0,1/158.8,1/218.4,1/582.3,2025-01-30,EXA_FIRST,マイジャグラーV
1023,"2,208",-162,7,5.0,1/184.0,1/315.4,1/441.6,2025-01-30,EXA_FIRST,マイジャグラーV
1024,"1,817",-491,5,5.0,1/181.7,1/363.4,1/363.4,2025-01-30,EXA_FIRST,マイジャグラーV
1025,"3,164",-426,11,6.0,1/186.1,1/287.6,1/527.3,2025-01-30,EXA_FIRST,マイジャグラーV
1026,"1,357",-803,3,1.0,1/339.2,1/452.3,1/1357.0,2025-01-30,EXA_FIRST,マイジャグラーV
1027,"6,709","+1,335",33,13.0,1/145.8,1/203.3,1/516.1,2025-01-30,EXA_FIRST,マイジャグラーV
1028,835,-209,3,0.0,1/278.3,1/278.3,1/0.0,2025-01-30,EXA_FIRST,マイジャグラーV
1029,"1,868",-815,4,4.0,1/233.5,1/467.0,1/467.0,2025-01-30,EXA_FIRST,マイジャグラーV
1030,620,-309,2,0.0,1/310.0,1/310.0,1/0.0,2025-01-30,EXA_FIRST,マイジャグラーV
1031,"1,316",-685,2,3.0,1/263.2,1/658.0,1/438.7,2025-01-30,EXA_FIRST,マイジャグラーV
1032,"4,778",-32,19,12.0,1/154.1,1/251.5,1/398.2,2025-01-30,EXA_FIRST,マイジャグラーV
1033,"7,870","-1,276",23,25.0,1/164.0,1/342.2,1/314.8,2025-01-30,EXA_FIRST,マイジャグラーV
1034,708,-279,2,1.0,1/236.0,1/354.0,1/708.0,2025-01-30,EXA_FIRST,マイジャグラーV
1035,"2,900",-562,9,7.0,1/181.2,1/322.2,1/414.3,2025-01-30,EXA_FIRST,マイジャグラーV
1036,"1,711",+738,8,8.0,1/106.9,1/213.9,1/213.9,2025-01-30,EXA_FIRST,マイジャグラーV
1037,"7,191",+265,27,25.0,1/138.3,1/266.3,1/287.6,2025-01-30,EXA_FIRST,マイジャグラーV
1038,"2,845",-921,4,14.0,1/158.1,1/711.2,1/203.2,2025-01-30,EXA_FIRST,マイジャグラーV
1039,"6,061",-326,20,23.0,1/141.0,1/303.1,1/263.5,2025-01-30,EXA_FIRST,マイジャグラーV
1040,925,-591,1,2.0,1/308.3,1/925.0,1/462.5,2025-01-30,EXA_FIRST,マイジャグラーV
1041,"2,670","-1,135",4,11.0,1/178.0,1/667.5,1/242.7,2025-01-30,EXA_FIRST,マイジャグラーV
1042,"3,642",+526,15,12.0,1/134.9,1/242.8,1/303.5,2025-01-30,EXA_FIRST,マイジャグラーV
1043,"8,045",-291,29,24.0,1/151.8,1/277.4,1/335.2,2025-01-30,EXA_FIRST,マイジャグラーV
1044,"2,126",+274,9,6.0,1/141.7,1/236.2,1/354.3,2025-01-30,EXA_FIRST,マイジャグラーV
1045,"4,278",-209,15,12.0,1/158.4,1/285.2,1/356.5,2025-01-30,EXA_FIRST,マイジャグラーV
1046,717,-456,1,1.0,1/358.5,1/717.0,1/717.0,2025-01-30,EXA_FIRST,マイジャグラーV
1047,"2,058",-585,6,4.0,1/205.8,1/343.0,1/514.5,2025-01-30,EXA_FIRST,マイジャグラーV
1048,"3,891",-226,13,11.0,1/162.1,1/299.3,1/353.7,2025-01-30,EXA_FIRST,マイジャグラーV
1049,495,-562,0,1.0,1/495.0,1/0.0,1/495.0,2025-01-30,EXA_FIRST,マイジャグラーV
1050,"4,898","+1,594",25,12.0,1/132.4,1/195.9,1/408.2,2025-01-30,EXA_FIRST,マイジャグラーV
1069,"4,835",+841,23,11.0,1/142.2,1/210.2,1/439.5,2025-01-30,EXA_FIRST,マイジャグラーV
1070,"7,524","+1,829",32,25.0,1/132.0,1/235.1,1/301.0,2025-01-30,EXA_FIRST,マイジャグラーV
1071,"2,791",+809,15,4.0,1/146.9,1/186.1,1/697.8,2025-01-30,EXA_FIRST,マイジャグラーV
1072,"8,248","+1,421",29,42.0,1/116.2,1/284.4,1/196.4,2025-01-30,EXA_FIRST,マイジャグラーV
1073,"4,351",+144,19,7.0,1/167.3,1/229.0,1/621.6,2025-01-30,EXA_FIRST,マイジャグラーV
1074,"3,102",-885,7,8.0,1/206.8,1/443.1,1/387.8,2025-01-30,EXA_FIRST,マイジャグラーV
1075,"4,450","+1,312",22,11.0,1/134.8,1/202.3,1/404.5,2025-01-30,EXA_FIRST,マイジャグラーV
1076,"2,092",+485,12,2.0,1/149.4,1/174.3,1/1046.0,2025-01-30,EXA_FIRST,マイジャグラーV
1077,"3,404",+144,15,4.0,1/179.2,1/226.9,1/851.0,2025-01-30,EXA_FIRST,マイジャグラーV
1078,"5,090",-850,16,15.0,1/164.2,1/318.1,1/339.3,2025-01-30,EXA_FIRST,マイジャグラーV
1079,240,-103,1,0.0,1/240.0,1/240.0,1/0.0,2025-01-30,EXA_FIRST,マイジャグラーV
1080,"7,649","+1,985",34,27.0,1/125.4,1/225.0,1/283.3,2025-01-30,EXA_FIRST,マイジャグラーV
1081,"1,220",-674,1,5.0,1/203.3,1/1220.0,1/244.0,2025-01-30,EXA_FIRST,マイジャグラーV
1082,"4,704",-641,15,13.0,1/168.0,1/313.6,1/361.8,2025-01-30,EXA_FIRST,マイジャグラーV
1083,"2,164","+1,229",13,4.0,1/127.3,1/166.5,1/541.0,2025-01-30,EXA_FIRST,マイジャグラーV
1084,"2,867",-915,6,10.0,1/179.2,1/477.8,1/286.7,2025-01-30,EXA_FIRST,マイジャグラーV
1085,"2,957","-1,653",5,7.0,1/246.4,1/591.4,1/422.4,2025-01-30,EXA_FIRST,マイジャグラーV
1086,"1,647",-62,6,4.0,1/164.7,1/274.5,1/411.8,2025-01-30,EXA_FIRST,マイジャグラーV
1087,"5,605","+1,359",28,14.0,1/133.5,1/200.2,1/400.4,2025-01-30,EXA_FIRST,マイジャグラーV
1088,"3,522",-853,8,12.0,1/176.1,1/440.2,1/293.5,2025-01-30,EXA_FIRST,マイジャグラーV
1089,"2,336",-868,4,9.0,1/179.7,1/584.0,1/259.6,2025-01-30,EXA_FIRST,マイジャグラーV
1090,"4,215",+512,20,6.0,1/162.1,1/210.8,1/702.5,2025-01-30,EXA_FIRST,マイジャグラーV
1091,"3,388",-444,11,12.0,1/147.3,1/308.0,1/282.3,2025-01-30,EXA_FIRST,マイジャグラーV
1092,"1,247",-315,4,2.0,1/207.8,1/311.8,1/623.5,2025-01-30,EXA_FIRST,マイジャグラーV
1093,"7,478",-606,28,16.0,1/170.0,1/267.1,1/467.4,2025-01-30,EXA_FIRST,マイジャグラーV
1094,870,-374,2,1.0,1/290.0,1/435.0,1/870.0,2025-01-30,EXA_FIRST,マイジャグラーV
1095,"1,601",+688,9,3.0,1/133.4,1/177.9,1/533.7,2025-01-30,EXA_FIRST,マイジャグラーV
1096,"7,131",+441,28,19.0,1/151.7,1/254.7,1/375.3,2025-01-30,EXA_FIRST,マイジャグラーV
1097,"3,095",+312,15,5.0,1/154.8,1/206.3,1/619.0,2025-01-30,EXA_FIRST,マイジャグラーV
1098,776,-850,0,1.0,1/776.0,1/0.0,1/776.0,2025-01-30,EXA_FIRST,マイジャグラーV
1099,"2,715",-132,11,4.0,1/181.0,1/246.8,1/678.8,2025-01-30,EXA_FIRST,マイジャグラーV
1001,"5,436",-721,20,11.0,1/175.4,1/271.8,1/494.2,2025-01-31,EXA_FIRST,マイジャグラーV
1002,"6,802",+865,30,17.0,1/144.7,1/226.7,1/400.1,2025-01-31,EXA_FIRST,マイジャグラーV
1003,"4,056",-815,12,12.0,1/169.0,1/338.0,1/338.0,2025-01-31,EXA_FIRST,マイジャグラーV
1004,"7,047","+1,088",28,22.0,1/140.9,1/251.7,1/320.3,2025-01-31,EXA_FIRST,マイジャグラーV
1005,"1,408",-438,5,2.0,1/201.1,1/281.6,1/704.0,2025-01-31,EXA_FIRST,マイジャグラーV
1006,"4,066",-779,15,6.0,1/193.6,1/271.1,1/677.7,2025-01-31,EXA_FIRST,マイジャグラーV
1007,"7,904","+1,512",33,26.0,1/134.0,1/239.5,1/304.0,2025-01-31,EXA_FIRST,マイジャグラーV
1008,"1,736",-732,4,3.0,1/248.0,1/434.0,1/578.7,2025-01-31,EXA_FIRST,マイジャグラーV
1009,"7,556","+1,076",36,17.0,1/142.6,1/209.9,1/444.5,2025-01-31,EXA_FIRST,マイジャグラーV
1010,"5,018",-865,15,13.0,1/179.2,1/334.5,1/386.0,2025-01-31,EXA_FIRST,マイジャグラーV
1011,"8,571","-1,359",25,29.0,1/158.7,1/342.8,1/295.6,2025-01-31,EXA_FIRST,マイジャグラーV
1012,"6,877",-26,24,24.0,1/143.3,1/286.5,1/286.5,2025-01-31,EXA_FIRST,マイジャグラーV
1013,"3,718",-721,11,9.0,1/185.9,1/338.0,1/413.1,2025-01-31,EXA_FIRST,マイジャグラーV
1014,"8,397",-394,24,35.0,1/142.3,1/349.9,1/239.9,2025-01-31,EXA_FIRST,マイジャグラーV
1015,"4,347",-615,13,18.0,1/140.2,1/334.4,1/241.5,2025-01-31,EXA_FIRST,マイジャグラーV
